id_pedido,fecha_solicitud,id_cliente,peso,volumen,fecha_entrega
450009289,2025-01-10,C0000282,103.60,0.6402,2025-01-12
450009306,2025-06-11,C0000076,10.85,0.0840,2025-06-13
450009314,2023-03-27,C0000294,77.88,0.3271,2023-03-29
450009339,2024-10-09,C0000121,70.41,0.3506,2024-10-10
450009356,2023-11-20,C0000109,147.56,0.9473,2023-11-21
450009365,2024-07-01,C0000007,77.85,0.5512,2024-07-02
450009471,2023-08-20,C0000238,2.67,0.0166,2023-08-21
450009491,2025-04-15,C0000037,5.36,0.0613,2025-04-16
450009529,2023-12-06,C0000256,50.89,0.3389,2023-12-08
450009581,2025-06-08,C0000268,29.32,0.1302,2025-06-10
450009590,2024-11-15,C0000263,106.26,0.5292,2024-11-17
450009633,2023-11-28,C0000194,38.14,0.2403,2023-11-29
450009694,2024-03-25,C0000287,40.08,0.2982,2024-03-27
450009734,2023-04-13,C0000280,4.79,0.0319,2023-04-14
450009736,2025-03-13,C0000293,28.64,0.2062,2025-03-16
450009748,2023-12-09,C0000171,144.08,1.0719,2023-12-11
450009791,2025-04-10,C0000297,69.80,0.3769,2025-04-11
450009804,2025-02-18,C0000041,30.08,0.1462,2025-02-19
450009822,2023-03-28,C0000262,23.58,0.1471,2023-03-29
450009827,2025-06-17,C0000210,11.59,0.0668,2025-06-23
450009832,2023-07-27,C0000234,139.36,0.6522,2023-07-29
450009839,2023-04-22,C0000138,15.07,0.0669,2023-04-24
450009840,2023-01-26,C0000031,15.64,0.1107,2023-01-27
450009850,2023-10-28,C0000265,4.33,0.0239,2023-10-29
450009855,2024-09-07,C0000265,49.92,0.3444,2024-09-17
450009868,2024-03-18,C0000002,87.66,0.7232,2024-03-19
450009935,2024-11-02,C0000263,99.78,0.6944,2024-11-04
450009937,2025-03-26,C0000290,2.07,0.0094,2025-03-29
450009944,2024-08-31,C0000277,38.50,0.6486,2024-09-01
450009946,2024-11-05,C0000064,92.55,0.5497,2024-11-07
450009974,2025-01-31,C0000209,59.04,0.4428,2025-02-01
450010007,2023-10-22,C0000123,135.46,0.8047,2023-10-23
450010014,2024-06-20,C0000262,125.89,0.7251,2024-06-21
450010015,2023-06-21,C0000029,59.10,0.8582,2023-06-22
450010030,2024-09-09,C0000265,103.30,0.4959,2024-09-11
450010033,2024-11-08,C0000095,62.74,0.2974,2024-11-09
450010034,2025-04-13,C0000127,121.26,0.9167,2025-04-14
450010037,2023-10-20,C0000257,102.60,0.5110,2023-10-21
450010044,2023-06-23,C0000168,45.90,0.2341,2023-06-24
450010045,2024-06-05,C0000019,57.37,0.3304,2024-06-06
450010057,2024-10-10,C0000282,139.04,0.7425,2024-10-12
450010077,2025-03-01,C0000294,91.51,0.7028,2025-03-03
450010136,2023-06-06,C0000110,69.60,0.5262,2023-06-07
450010138,2024-02-11,C0000185,72.62,0.5141,2024-02-13
450010146,2024-04-06,C0000057,126.77,0.7606,2024-04-08
450010172,2024-06-28,C0000279,124.19,0.6781,2024-06-29
450010212,2024-04-30,C0000215,100.69,0.7370,2024-05-02
450010219,2023-05-11,C0000291,106.22,0.4780,2023-05-12
450010236,2023-02-05,C0000259,54.25,0.2702,2023-02-06
450010245,2025-05-24,C0000294,14.62,0.0956,2025-05-26
450010250,2024-05-16,C0000043,122.23,0.7627,2024-05-18
450010263,2023-04-02,C0000265,1.48,0.0077,2023-04-03
450010288,2025-05-08,C0000282,21.12,0.1622,2025-05-11
450010326,2023-05-01,C0000021,76.81,0.7604,2023-05-02
450010356,2024-01-16,C0000262,168.40,1.0912,2024-01-18
450010359,2024-08-15,C0000249,83.06,0.3688,2024-08-17
450010360,2024-12-26,C0000263,46.54,0.2234,2024-12-28
450010378,2023-03-13,C0000056,13.63,0.0973,2023-03-15
450010398,2024-11-03,C0000150,138.24,0.9622,2024-11-04
450010402,2025-06-12,C0000036,74.01,0.4530,2025-06-13
450010406,2025-01-16,C0000167,29.86,0.1917,2025-01-18
450010441,2025-01-15,C0000270,96.71,0.5338,2025-01-16
450010520,2025-02-26,C0000293,94.22,0.6501,2025-02-28
450010521,2024-10-03,C0000273,93.37,0.3978,2024-10-05
450010522,2023-01-03,C0000113,21.81,0.3675,2023-01-05
450010526,2025-04-15,C0000130,60.24,0.2855,2025-04-17
450010551,2023-01-19,C0000276,51.28,0.2338,2023-01-20
450010563,2025-05-01,C0000253,110.53,0.8091,2025-05-03
450010624,2024-06-06,C0000018,135.18,0.9571,2024-06-07
450010635,2025-06-18,C0000021,128.36,0.6007,2025-06-20
450010691,2023-10-07,C0000108,86.88,0.6568,2023-10-09
450010692,2023-11-12,C0000263,116.20,0.7948,2023-11-13
450010713,2025-04-05,C0000292,47.92,0.2329,2025-04-06
450010723,2024-07-02,C0000220,4.44,0.0288,2024-07-03
450010772,2024-06-23,C0000295,30.36,0.1621,2024-06-26
450010774,2024-07-11,C0000293,83.89,0.5436,2024-07-12
450010777,2024-01-06,C0000280,13.75,0.0734,2024-01-09
450010790,2023-06-18,C0000145,96.07,0.9511,2023-06-19
450010792,2024-08-02,C0000089,134.78,0.6874,2024-08-03
450010810,2024-10-24,C0000242,97.70,0.4983,2024-10-26
450010812,2023-12-29,C0000011,71.91,0.4185,2023-12-30
450010839,2024-10-20,C0000167,101.14,0.6918,2024-10-22
450010862,2024-07-21,C0000279,134.40,1.0403,2024-07-23
450010893,2024-10-25,C0000109,85.55,0.4517,2024-10-26
450010897,2024-09-25,C0000274,41.31,0.2032,2024-09-28
450010906,2024-12-21,C0000287,12.99,0.0647,2024-12-22
450010943,2024-03-31,C0000300,110.05,0.6075,2024-04-01
450010988,2024-07-28,C0000214,22.16,0.1277,2024-07-30
450010992,2023-09-04,C0000215,1.36,0.0062,2023-09-06
450010993,2024-05-13,C0000050,9.36,0.0646,2024-05-14
450011026,2024-05-16,C0000136,74.00,0.4173,2024-05-17
450011030,2024-01-29,C0000058,16.43,0.0759,2024-01-31
450011043,2024-11-21,C0000236,54.48,0.3628,2024-11-22
450011048,2025-01-03,C0000259,131.51,0.8443,2025-01-05
450011051,2023-03-08,C0000264,9.17,0.0424,2023-03-09
450011053,2025-02-14,C0000277,92.74,0.4285,2025-02-15
450011071,2024-09-19,C0000037,84.86,0.6110,2024-09-20
450011124,2024-05-16,C0000005,31.52,0.1929,2024-05-19
450011164,2024-09-19,C0000182,51.74,0.3508,2024-09-21
450011167,2024-11-09,C0000124,103.77,0.4794,2024-11-10
450011168,2024-01-23,C0000191,71.15,0.4952,2024-01-24
450011188,2023-07-15,C0000068,150.84,0.6426,2023-07-17
450011227,2024-01-15,C0000068,119.95,0.8997,2024-01-17
450011241,2024-10-09,C0000061,87.78,0.5003,2024-10-11
450011250,2023-05-16,C0000251,137.37,0.8324,2023-05-18
450011293,2024-09-18,C0000008,13.64,0.0843,2024-09-19
450011295,2024-01-06,C0000032,48.58,0.8604,2024-01-07
450011329,2023-08-30,C0000075,113.40,0.6260,2023-09-01
450011338,2023-04-09,C0000153,15.40,0.0998,2023-04-11
450011347,2024-01-25,C0000293,58.56,0.6296,2024-01-26
450011348,2024-09-25,C0000022,14.39,0.0811,2024-09-26
450011356,2023-03-16,C0000266,9.04,0.0423,2023-03-19
450011359,2023-07-03,C0000300,36.57,0.2633,2023-07-05
450011386,2024-12-02,C0000279,66.50,0.4549,2024-12-04
450011413,2023-03-23,C0000300,87.81,0.4584,2023-03-25
450011419,2024-03-16,C0000265,45.27,0.2037,2024-03-18
450011433,2024-04-23,C0000061,80.38,0.3569,2024-04-24
450011434,2025-01-09,C0000261,8.62,0.0594,2025-01-11
450011442,2023-03-30,C0000135,103.81,0.6104,2023-04-01
450011503,2024-02-26,C0000074,115.21,0.7120,2024-02-27
450011507,2023-12-30,C0000067,38.19,0.6110,2023-12-31
450011508,2024-07-16,C0000086,52.75,0.2247,2024-07-17
450011511,2023-12-22,C0000028,58.47,0.2596,2023-12-24
450011514,2025-03-21,C0000233,19.82,0.1285,2025-03-24
450011521,2025-06-12,C0000202,69.76,0.4814,2025-06-14
450011526,2025-03-19,C0000061,91.39,0.4113,2025-03-21
450011529,2025-01-10,C0000255,93.34,0.5936,2025-01-12
450011539,2024-02-03,C0000056,82.23,0.5328,2024-02-05
450011562,2024-05-27,C0000180,26.81,0.1158,2024-05-28
450011579,2024-07-08,C0000272,64.08,0.3037,2024-07-10
450011610,2024-10-23,C0000115,52.85,0.3266,2024-10-29
450011613,2023-09-27,C0000150,46.43,0.2396,2023-09-30
450011635,2025-03-24,C0000140,49.30,0.3135,2025-03-26
450011698,2024-04-16,C0000063,78.00,0.5850,2024-04-17
450011732,2023-09-10,C0000273,28.99,0.1861,2023-09-13
450011749,2024-05-19,C0000265,78.30,0.5403,2024-05-21
450011773,2024-09-06,C0000038,63.48,0.2666,2024-09-08
450011809,2025-01-14,C0000035,140.39,0.6570,2025-01-15
450011829,2023-07-03,C0000057,147.15,0.6180,2023-07-05
450011838,2024-08-19,C0000048,5.50,0.0413,2024-08-22
450011856,2023-09-16,C0000005,32.21,0.2145,2023-09-18
450011870,2023-07-31,C0000239,138.57,0.8979,2023-08-01
450011906,2024-11-03,C0000086,19.72,0.0982,2024-11-06
450011931,2024-04-15,C0000022,3.13,0.0146,2024-04-17
450011942,2024-01-29,C0000090,139.68,1.0560,2024-01-31
450011956,2024-11-22,C0000287,121.07,0.9153,2024-11-23
450011965,2024-08-30,C0000049,85.70,0.6170,2024-08-31
450011992,2024-06-09,C0000084,130.88,0.6989,2024-06-10
450011994,2025-04-30,C0000050,137.28,1.0049,2025-05-01
450012016,2024-05-24,C0000228,9.15,0.0538,2024-05-27
450012149,2023-12-31,C0000290,15.45,0.1075,2024-01-02
450012151,2024-10-06,C0000266,99.84,0.5571,2024-10-08
450012169,2024-10-12,C0000297,28.28,0.1341,2024-10-15
450012202,2025-02-19,C0000234,19.38,0.0895,2025-02-21
450012207,2023-03-22,C0000204,84.84,0.6618,2023-03-23
450012222,2023-04-25,C0000103,46.83,0.1995,2023-05-04
450012282,2023-12-08,C0000297,114.72,0.5369,2023-12-17
450012298,2024-06-27,C0000289,59.80,0.6710,2024-06-28
450012299,2023-09-16,C0000135,74.26,0.3921,2023-09-18
450012313,2024-09-09,C0000108,82.66,0.4513,2024-09-10
450012388,2024-09-14,C0000215,67.47,0.3401,2024-09-16
450012409,2023-04-13,C0000259,28.20,0.1218,2023-04-15
450012429,2025-01-30,C0000178,64.79,0.2838,2025-02-01
450012430,2023-01-02,C0000015,96.64,0.6668,2023-01-03
450012434,2024-02-16,C0000274,80.43,0.4681,2024-02-18
450012442,2024-09-05,C0000053,119.15,0.7578,2024-09-06
450012490,2023-05-13,C0000274,121.42,0.6557,2023-05-14
450012543,2024-09-11,C0000187,87.83,1.0624,2024-09-12
450012552,2023-09-14,C0000265,8.47,0.0968,2023-09-17
450012577,2023-09-24,C0000253,52.96,0.2828,2023-09-26
450012628,2023-12-02,C0000161,103.29,0.5206,2023-12-04
450012644,2023-01-21,C0000284,55.94,0.2551,2023-01-22
450012654,2024-08-01,C0000299,56.12,0.5927,2024-08-03
450012656,2025-01-14,C0000158,7.17,0.0537,2025-01-15
450012665,2023-08-07,C0000176,81.46,0.3470,2023-08-08
450012691,2023-04-05,C0000103,7.52,0.0383,2023-04-06
450012728,2025-02-20,C0000041,74.66,0.4883,2025-02-22
450012797,2024-05-24,C0000273,77.47,0.4788,2024-05-26
450012819,2024-12-08,C0000270,34.94,0.2264,2024-12-09
450012839,2024-01-05,C0000251,35.85,0.5541,2024-01-07
450012840,2023-10-28,C0000087,106.70,0.5762,2023-10-29
450012850,2024-12-11,C0000055,32.56,0.2071,2024-12-13
450012877,2024-07-17,C0000105,85.60,0.4211,2024-07-19
450012878,2025-02-12,C0000292,98.19,0.9898,2025-02-14
450012889,2024-03-02,C0000221,41.64,0.1874,2024-03-04
450012901,2023-10-25,C0000186,32.86,0.1597,2023-10-27
450012907,2025-01-09,C0000117,107.17,0.4694,2025-01-11
450012928,2024-06-01,C0000045,58.85,0.7623,2024-06-02
450012939,2023-11-14,C0000099,1.44,0.0084,2023-11-16
450012957,2024-09-17,C0000270,81.16,0.3506,2024-09-19
450012972,2024-09-04,C0000075,26.03,0.1156,2024-09-05
450012985,2024-06-30,C0000290,3.76,0.0241,2024-07-02
450013023,2023-11-18,C0000041,122.98,0.9149,2023-11-19
450013036,2023-01-13,C0000027,26.36,0.4251,2023-01-14
450013061,2023-02-10,C0000165,9.80,0.0500,2023-02-13
450013091,2024-11-10,C0000268,115.47,0.8314,2024-11-11
450013116,2025-03-29,C0000157,113.28,0.6865,2025-03-30
450013153,2025-06-17,C0000087,34.85,0.2091,2025-06-19
450013160,2024-12-22,C0000118,56.07,0.3499,2024-12-24
450013196,2025-01-11,C0000281,83.85,0.5484,2025-01-13
450013209,2024-03-08,C0000273,50.75,0.3198,2024-03-09
450013211,2024-06-22,C0000237,145.64,0.7602,2024-06-23
450013231,2024-03-02,C0000001,133.86,0.9316,2024-03-03
450013234,2024-12-24,C0000256,122.93,0.6048,2024-12-25
450013253,2024-02-23,C0000008,56.24,0.3206,2024-02-24
450013257,2025-04-15,C0000260,131.84,0.5933,2025-04-17
450013289,2024-10-08,C0000299,75.33,0.5107,2024-10-09
450013300,2024-06-01,C0000263,114.21,0.7880,2024-06-03
450013304,2025-03-08,C0000164,148.80,0.6875,2025-03-09
450013324,2025-01-08,C0000164,65.85,0.3516,2025-01-09
450013330,2024-06-15,C0000259,42.74,0.3231,2024-06-17
450013347,2023-10-02,C0000298,2.83,0.0156,2023-10-03
450013352,2023-09-12,C0000182,14.45,0.0858,2023-09-13
450013377,2024-02-08,C0000018,18.34,0.0969,2024-02-09
450013385,2023-06-28,C0000208,12.14,0.0845,2023-06-30
450013407,2023-11-26,C0000295,40.60,0.1827,2023-11-29
450013428,2024-04-01,C0000261,130.03,0.6866,2024-04-03
450013431,2023-10-26,C0000136,85.03,0.5357,2023-10-27
450013437,2025-01-31,C0000283,127.78,0.7897,2025-02-02
450013467,2024-01-09,C0000253,106.08,0.5856,2024-01-11
450013478,2024-04-23,C0000251,66.54,0.8212,2024-04-25
450013539,2023-04-19,C0000011,60.43,1.0530,2023-04-21
450013593,2024-09-17,C0000055,84.22,0.4599,2024-09-18
450013634,2024-05-11,C0000013,36.05,0.2336,2024-05-13
450013705,2023-05-20,C0000099,86.53,0.6749,2023-05-22
450013706,2024-03-03,C0000078,23.29,0.4058,2024-03-04
450013759,2024-12-12,C0000156,67.89,0.7756,2024-12-14
450013773,2024-08-18,C0000125,105.20,0.4860,2024-08-19
450013823,2024-01-13,C0000205,16.59,0.0936,2024-01-14
450013837,2023-02-08,C0000280,133.76,0.9229,2023-02-10
450013896,2024-11-20,C0000285,3.01,0.0130,2024-11-21
450013937,2023-03-01,C0000285,77.83,0.5510,2023-03-03
450013940,2023-12-28,C0000042,8.88,0.0591,2023-12-30
450013941,2024-03-22,C0000114,67.30,0.3150,2024-03-23
450013966,2023-08-23,C0000264,143.82,0.8370,2023-08-24
450013984,2024-10-07,C0000115,25.69,0.4144,2024-10-09
450013999,2025-04-02,C0000115,108.22,0.7662,2025-04-06
450014036,2024-03-13,C0000278,67.34,0.3233,2024-03-14
450014060,2023-12-28,C0000040,22.12,0.0995,2023-12-30
450014091,2025-01-11,C0000066,44.11,0.7487,2025-01-12
450014102,2024-05-26,C0000131,124.40,0.8882,2024-05-28
450014123,2024-02-14,C0000256,64.88,0.4476,2024-02-15
450014129,2025-02-23,C0000197,6.10,0.0333,2025-02-24
450014133,2023-03-20,C0000019,50.24,0.3587,2023-03-21
450014153,2025-05-07,C0000060,14.39,0.2230,2025-05-09
450014158,2024-03-19,C0000174,81.20,0.3995,2024-03-20
450014186,2024-05-06,C0000152,33.54,0.2334,2024-05-08
450014192,2023-02-05,C0000178,87.90,0.4536,2023-02-07
450014194,2023-01-19,C0000260,127.62,0.7810,2023-01-20
450014204,2024-06-14,C0000033,144.57,0.7893,2024-06-16
450014221,2025-03-14,C0000106,9.64,0.0752,2025-03-15
450014223,2024-03-05,C0000055,67.55,0.4215,2024-03-06
450014313,2025-03-22,C0000215,113.96,0.7042,2025-03-24
450014339,2023-04-28,C0000106,1.41,0.0090,2023-04-30
450014344,2025-05-24,C0000281,84.25,0.3741,2025-05-26
450014391,2024-12-09,C0000026,141.03,0.6177,2024-12-10
450014394,2023-02-07,C0000208,56.98,0.3282,2023-02-09
450014420,2024-01-09,C0000237,37.44,0.5527,2024-01-11
450014440,2024-01-01,C0000099,46.23,0.5903,2024-01-02
450014443,2023-03-26,C0000292,18.00,0.0767,2023-03-27
450014453,2024-06-07,C0000164,15.11,0.1496,2024-06-10
450014457,2024-09-12,C0000270,40.20,0.2484,2024-09-15
450014473,2025-02-14,C0000240,13.02,0.1554,2025-02-15
450014479,2024-07-07,C0000284,143.11,0.6784,2024-07-08
450014538,2023-06-23,C0000106,6.98,0.0519,2023-06-25
450014552,2024-04-05,C0000154,55.33,0.4316,2024-04-07
450014559,2024-07-06,C0000036,27.91,0.1725,2024-07-07
450014574,2025-03-18,C0000298,92.61,0.4445,2025-03-19
450014584,2023-08-15,C0000037,111.12,0.6867,2023-08-16
450014611,2024-01-18,C0000031,45.15,0.2411,2024-01-20
450014645,2023-01-26,C0000264,116.50,0.5033,2023-01-27
450014657,2024-05-08,C0000203,35.93,0.1768,2024-05-11
450014669,2023-11-24,C0000199,98.29,0.6546,2023-11-26
450014676,2023-02-24,C0000137,39.07,0.4114,2023-02-26
450014679,2025-03-22,C0000210,9.87,0.0438,2025-03-24
450014772,2025-03-01,C0000279,66.87,0.4734,2025-03-03
450014813,2024-05-20,C0000168,104.26,0.7882,2024-05-21
450014826,2023-06-15,C0000148,109.13,0.6024,2023-06-16
450014849,2023-03-07,C0000198,61.64,0.7608,2023-03-08
450014882,2024-02-01,C0000132,136.52,0.7700,2024-02-02
450014905,2024-12-02,C0000235,137.84,0.6533,2024-12-04
450014915,2024-10-14,C0000011,40.07,0.4039,2024-10-15
450014978,2023-01-06,C0000142,123.63,0.7492,2023-01-07
450015003,2024-12-01,C0000261,34.75,0.1856,2024-12-02
450015090,2024-03-23,C0000107,106.00,0.8268,2024-03-24
450015098,2023-09-10,C0000268,153.73,0.6918,2023-09-12
450015163,2023-07-30,C0000106,8.73,0.0513,2023-07-31
450015182,2025-03-28,C0000270,152.19,0.7671,2025-03-29
450015192,2025-04-23,C0000158,137.84,0.9924,2025-04-24
450015299,2025-06-21,C0000254,45.27,0.2200,2025-06-22
450015300,2023-05-05,C0000231,9.29,0.0619,2023-05-06
450015358,2025-01-30,C0000224,41.59,0.4752,2025-02-01
450015359,2024-05-01,C0000206,52.36,0.2921,2024-05-03
450015386,2023-12-24,C0000264,14.76,0.1142,2023-12-25
450015425,2023-08-26,C0000238,152.99,0.8904,2023-08-27
450015466,2024-09-14,C0000294,90.15,0.4868,2024-09-16
450015483,2023-03-17,C0000209,19.88,0.1383,2023-03-18
450015545,2023-08-21,C0000074,91.14,0.4976,2023-08-22
450015556,2024-04-07,C0000274,37.10,0.2137,2024-04-09
450015565,2023-06-21,C0000280,44.49,0.5285,2023-06-23
450015573,2025-06-24,C0000300,7.01,0.1083,2025-06-25
450015618,2024-04-29,C0000049,74.42,0.9403,2024-05-01
450015622,2024-02-15,C0000026,60.56,0.4433,2024-02-17
450015632,2024-03-15,C0000179,0.21,0.0039,2024-03-18
450015641,2024-03-05,C0000287,8.64,0.0632,2024-03-06
450015711,2024-05-10,C0000279,59.60,0.6276,2024-05-11
450015723,2023-07-22,C0000254,44.00,0.8383,2023-07-23
450015724,2024-08-17,C0000279,53.98,0.4211,2024-08-19
450015801,2023-01-27,C0000169,33.50,0.2111,2023-01-30
450015803,2024-06-09,C0000121,47.95,0.2014,2024-06-11
450015808,2023-02-15,C0000221,56.92,0.3347,2023-02-16
450015833,2023-08-12,C0000269,134.23,0.8295,2023-08-13
450015870,2024-06-21,C0000277,50.40,0.3508,2024-06-22
450015900,2023-10-10,C0000033,56.49,0.3661,2023-10-11
450015929,2024-01-27,C0000148,110.12,0.7863,2024-01-29
450015936,2025-04-06,C0000016,153.75,0.9871,2025-04-08
450016041,2024-09-23,C0000049,80.93,0.4710,2024-09-25
450016135,2025-04-14,C0000013,154.35,0.6483,2025-04-15
450016151,2024-12-16,C0000141,123.56,0.7414,2024-12-18
450016170,2023-05-26,C0000150,17.85,0.0782,2023-05-27
450016192,2023-09-09,C0000082,119.36,0.5801,2023-09-11
450016228,2023-08-30,C0000109,3.11,0.0207,2023-08-31
450016233,2023-05-24,C0000254,6.10,0.0282,2023-05-25
450016250,2024-01-29,C0000152,103.74,0.7158,2024-01-31
450016260,2023-01-17,C0000293,118.43,0.6466,2023-01-18
450016281,2024-06-18,C0000042,117.88,0.5304,2024-06-20
450016302,2024-08-21,C0000298,90.90,0.5509,2024-08-22
450016306,2023-04-29,C0000006,51.25,0.2245,2023-04-30
450016322,2023-02-26,C0000089,9.83,0.1741,2023-03-01
450016337,2024-11-07,C0000277,86.44,0.6431,2024-11-08
450016353,2025-01-17,C0000272,102.04,0.6306,2025-01-18
450016366,2023-03-31,C0000087,132.34,0.7702,2023-04-02
450016378,2025-03-06,C0000132,113.18,0.6044,2025-03-08
450016396,2024-01-23,C0000149,62.96,0.3626,2024-01-24
450016433,2024-11-22,C0000095,41.82,0.2961,2024-11-23
450016440,2024-08-03,C0000239,7.67,0.0497,2024-08-05
450016464,2025-01-29,C0000234,58.18,0.6126,2025-01-31
450016465,2023-11-11,C0000130,68.93,0.3474,2023-11-12
450016467,2024-02-22,C0000274,21.09,0.3536,2024-02-23
450016469,2025-06-14,C0000124,121.26,0.8731,2025-06-15
450016477,2024-11-06,C0000250,51.95,0.2462,2024-11-08
450016490,2024-06-17,C0000286,117.42,0.6200,2024-06-19
450016501,2024-11-02,C0000064,2.89,0.0137,2024-11-03
450016546,2023-03-04,C0000086,18.29,0.1152,2023-03-05
450016549,2023-03-26,C0000059,33.25,0.2574,2023-03-27
450016566,2025-03-13,C0000146,102.91,0.5928,2025-03-14
450016570,2024-08-14,C0000070,112.24,0.6667,2024-08-15
450016607,2024-12-29,C0000149,41.62,0.2297,2024-12-30
450016655,2023-05-09,C0000221,46.87,0.7558,2023-05-10
450016729,2025-06-16,C0000087,120.70,0.5359,2025-06-17
450016734,2024-09-15,C0000293,31.61,0.1726,2024-09-16
450016735,2025-04-12,C0000271,11.53,0.0512,2025-04-13
450016750,2025-05-15,C0000259,64.54,0.3601,2025-05-17
450016776,2024-11-24,C0000252,17.60,0.1045,2024-11-25
450016855,2024-12-13,C0000262,156.42,0.9573,2024-12-14
450016869,2023-10-30,C0000098,56.60,0.4381,2023-10-31
450016881,2025-06-13,C0000290,60.80,0.2955,2025-06-15
450016889,2024-02-07,C0000300,138.66,1.0150,2024-02-08
450016894,2024-05-07,C0000284,134.86,0.6635,2024-05-08
450016920,2025-03-29,C0000203,63.72,0.9715,2025-03-31
450016950,2023-11-17,C0000274,98.96,0.6116,2023-11-18
450017006,2023-04-19,C0000287,40.99,0.2656,2023-04-21
450017009,2023-12-18,C0000189,148.33,1.0057,2023-12-20
450017019,2023-04-18,C0000256,32.51,0.2087,2023-04-21
450017029,2023-08-31,C0000062,97.22,0.5075,2023-09-01
450017063,2025-05-14,C0000002,40.05,0.2235,2025-05-16
450017087,2025-05-29,C0000282,103.89,0.5735,2025-05-30
450017201,2024-10-01,C0000070,9.85,0.0544,2024-10-04
450017220,2024-10-02,C0000276,19.30,0.1100,2024-10-04
450017233,2024-12-22,C0000297,41.85,0.2310,2024-12-24
450017243,2025-06-20,C0000093,4.34,0.0203,2025-06-22
450017257,2023-01-13,C0000293,7.80,0.1426,2023-01-14
450017268,2023-03-25,C0000279,10.62,0.0688,2023-03-27
450017305,2024-02-19,C0000026,125.37,0.8576,2024-02-20
450017362,2024-08-05,C0000160,20.92,0.2811,2024-08-06
450017384,2024-07-21,C0000210,1.39,0.0079,2024-07-23
450017400,2024-05-07,C0000173,54.20,0.2276,2024-05-09
450017410,2023-06-22,C0000025,28.49,0.1197,2023-06-23
450017411,2023-03-05,C0000296,26.03,0.1671,2023-03-06
450017485,2024-05-19,C0000192,16.72,0.0903,2024-05-20
450017489,2023-03-25,C0000285,7.45,0.0322,2023-03-27
450017492,2023-12-08,C0000212,102.02,0.7468,2023-12-09
450017498,2025-04-08,C0000246,39.38,0.2552,2025-04-09
450017505,2023-12-21,C0000062,134.82,0.7199,2023-12-22
450017524,2023-05-18,C0000270,112.71,0.7709,2023-05-19
450017541,2024-06-14,C0000146,142.85,0.6085,2024-06-16
450017567,2024-01-15,C0000020,65.35,0.4235,2024-01-17
450017575,2024-03-24,C0000033,52.65,0.7992,2024-03-26
450017606,2024-06-05,C0000076,99.48,0.7461,2024-06-07
450017609,2023-08-11,C0000064,133.21,0.5675,2023-08-12
450017642,2023-01-30,C0000271,97.86,0.5754,2023-01-31
450017719,2023-03-02,C0000102,125.12,0.5480,2023-03-03
450017734,2024-08-12,C0000179,29.13,0.1887,2024-08-14
450017741,2023-12-29,C0000275,105.41,0.7526,2023-12-30
450017748,2023-08-08,C0000293,19.71,0.3045,2023-08-10
